index,classify,Precursor has a methyltransferase domain,Precursor has a BBD domain,Precursor's Length,Best Boro MT length,Precursor is best Boro MT,Best BBD length,Precursor is best BBD,MT & BBD fused,MT & GGDEF fused,Nearby PF00590 domain,Nearby BoroMT hmm hit,Nearby NMT_1 (DCLFAD) hmm hit,Nearby NMT_2 (YGHP) hmm hit,Nearby PF03819 (MazG) or PF12643 (MazG-like) domain,Best BoroMT score [-log(e-value)],BoroMT score >= 40,BoroMT score >= 30,BoroMT score <= 25,BoroMT score <=15,Best BoroMT hit's PF00590 (TP methyltransferase) score [-log(e-value)],BoroMT hit's PF00590 score >= 35,BoroMT hit's PF00590 score >= 25,Best BoroMT hit's PF03819 (MazG) score [-log(e-value)],BoroMT hit's PF03819 (MazG) score >= 35,BoroMT hit's PF03819 (MazG) score >= 25,BoroMT hit's PF03819 (MazG) score >= 15,BoroMT hit's PF03819 (MazG) score >= 5,Nearby PF07746 (LigA),Nearby BBD hmm hit,PF07746 (LigA) score [-log(e-value)],BBD_A score [-log(e-value)],BBD_B score [-log(e-value)],BBD_old score [-log(e-value)],Precursor within 100 nucleotides of a MT,Precursor within 200 nucleotides of a MT,Precursor within 1000 nucleotides of a MT,Precursor is farther than 3000 nucleotides from a MT,Precursor & MT on same strand,Both BBD and PF00590 domains nearby,Nearby GGDEF,Nearby acetyltransferase,Nearby peptidase,Nearby legionellales hmm hit,Nearby type VI/VII/VIII hmm hit,precursor has a PF00590 (TP methyltransferase) domain,precursors hits the BoroMT hmm,precursor hits the NMT_1 hmm,precursor hits the NMT_2 hmm,precursor has a LigA-like domain (PF07746),precursor hits BBD_A hmm,precursor hits BBD_B hmm,precursor hits BBD_old hmm,precursor hits a legionellales hmm,precursor hits type VI/VII/VIII hmm,precursor hits MT & BBD hmm,precursor hits MT hmm and nearby type 6-8 hmm hit,precursor hits a legionellales & BBD hmm,precursor hits type VI/VII/VIII & BBD hmm,precursor hits a legionellales & MT hmm,precursor hits type VI/VII/VIII & MT hmm,precursor is > 900 AA & hits a BBD hmm,precursor is > 700 AA & hits a BBD hmm,precursor is < 400 AA & hits a BBD hmm,precursor is < 250 AA & hits a BBD hmm,precursor is < 100 AA and hits a BBD hmm,precursor is < 400 AA and hits the type VI/VII/VIII hmm,precursor is < 100 AA and hits a legionellales hmm,FIMO motif 1 present,motif 2,motif 3,motif 4,motif 5,motif 6,motif 7,motif 8,motif 9,motif 10,motif 11,motif 12,motif 13,motif 14,motif 15,motif 16,motif 17,motif 18,motif 19,motif 20,motif 21,motif 22,motif 23,motif 24,motif 25,motif 26,motif 27,Number of motifs present,Occurances of motif 1,motif 2,motif 3,motif 4,motif 5,motif 6,motif 7,motif 8,motif 9,motif 10,motif 11,motif 12,motif 13,motif 14,motif 15,motif 16,motif 17,motif 18,motif 19,motif 20,motif 21,motif 22,motif 23,motif 24,motif 25,motif 26,motif 27,No Motifs,MT distance,core charge,precursor charge,abs(core charge),abs(precursor charge),CORE COUNT A,R,D,N,C,Q,E,G,H,I,L,K,M,F,P,S,T,W,Y,V,PERCENT A,R,D,N,C,Q,E,G,H,I,L,K,M,F,P,S,T,W,Y,V,aromatics,neg,pos,charged,aliphatic,hydroxyl,isoelectric point,PRECURSOR count A,R,D,N,C,Q,E,G,H,I,L,K,M,F,P,S,T,W,Y,V,PERCENT A,R,D,N,C,Q,E,G,H,I,L,K,M,F,P,S,T,W,Y,V,aromatics,neg,pos,charged,aliphatic,hydroxyl,isoelectric point
1421,0,1,0,397,252,0,0,0,0,0,1,1,0,0,0,4.920818754,0,0,1,1,30.82390874,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,2,6,21,11,6,3,0,2,7,12,2,4,16,2,1,1,8,4,6,5,1,8,0.175,0.091666667,0.05,0.025,0,0.016666667,0.058333333,0.1,0.016666667,0.033333333,0.133333333,0.016666667,0.008333333,0.008333333,0.066666667,0.033333333,0.05,0.041666667,0.008333333,0.066666667,7,13,13,26,62,10,7.042317009,68,32,20,4,2,8,20,41,11,19,51,3,9,9,29,17,21,12,2,19,0.171284635,0.080604534,0.050377834,0.010075567,0.005037783,0.020151134,0.050377834,0.103274559,0.027707809,0.047858942,0.128463476,0.007556675,0.022670025,0.022670025,0.073047859,0.042821159,0.052896725,0.0302267,0.005037783,0.047858942,23,40,35,75,207,38,6.13181324
1422,0,0,0,439,252,0,0,0,0,0,1,1,0,0,0,4.920818754,0,0,1,1,30.82390874,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,7,11,23,13,5,2,1,2,7,9,5,6,13,1,4,4,9,4,2,1,2,7,0.191666667,0.108333333,0.041666667,0.016666667,0.008333333,0.016666667,0.058333333,0.075,0.041666667,0.05,0.108333333,0.008333333,0.033333333,0.033333333,0.075,0.033333333,0.016666667,0.008333333,0.016666667,0.058333333,7,12,14,26,62,6,9.188372612,76,30,21,9,4,12,18,51,15,17,49,5,15,14,26,25,14,4,9,25,0.173120729,0.06833713,0.047835991,0.020501139,0.009111617,0.027334852,0.041002278,0.116173121,0.034168565,0.038724374,0.111617312,0.011389522,0.034168565,0.031890661,0.059225513,0.056947608,0.031890661,0.009111617,0.020501139,0.056947608,27,39,35,74,233,39,6.426978111
1423,0,0,0,1061,252,0,0,0,0,0,1,1,0,0,0,4.920818754,0,0,1,1,30.82390874,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1641,7,24,7,24,15,11,6,1,1,3,3,8,4,6,16,1,5,11,8,6,8,0,2,5,0.125,0.091666667,0.05,0.008333333,0.008333333,0.025,0.025,0.066666667,0.033333333,0.05,0.133333333,0.008333333,0.041666667,0.091666667,0.066666667,0.05,0.066666667,0,0.016666667,0.041666667,13,9,12,21,55,14,9.758402061,127,62,41,37,6,47,31,84,17,90,110,17,36,46,67,60,72,5,19,87,0.119698398,0.058435438,0.03864279,0.034872762,0.005655042,0.044297832,0.029217719,0.079170594,0.01602262,0.084825636,0.103675778,0.01602262,0.033930254,0.043355325,0.063147974,0.056550424,0.067860509,0.004712535,0.017907634,0.081998115,70,72,79,151,534,132,8.970211601
1424,0,0,0,130,791,0,0,0,0,0,1,1,0,0,0,5.795880017,0,0,1,1,40.61978876,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5744,-9,-10,9,10,11,3,9,6,2,4,12,11,1,7,9,8,1,5,2,11,3,4,5,6,0.091666667,0.025,0.075,0.05,0.016666667,0.033333333,0.1,0.091666667,0.008333333,0.058333333,0.075,0.066666667,0.008333333,0.041666667,0.016666667,0.091666667,0.025,0.033333333,0.041666667,0.05,14,21,11,32,45,14,4.467056084,12,3,10,7,2,4,12,12,1,7,9,8,2,5,2,14,3,4,7,6,0.092307692,0.023076923,0.076923077,0.053846154,0.015384615,0.030769231,0.092307692,0.092307692,0.007692308,0.053846154,0.069230769,0.061538462,0.015384615,0.038461538,0.015384615,0.107692308,0.023076923,0.030769231,0.053846154,0.046153846,16,22,11,33,48,17,4.407773018
1425,0,0,0,99,791,0,0,0,0,0,1,1,0,0,0,5.795880017,0,0,1,1,40.61978876,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2924,-3,-3,3,3,6,2,4,0,1,3,10,10,1,8,13,8,3,8,4,7,1,0,0,10,0.060606061,0.02020202,0.04040404,0,0.01010101,0.03030303,0.101010101,0.101010101,0.01010101,0.080808081,0.131313131,0.080808081,0.03030303,0.080808081,0.04040404,0.070707071,0.01010101,0,0,0.101010101,8,14,10,24,50,8,4.974628258,6,2,4,0,1,3,10,10,1,8,13,8,3,8,4,7,1,0,0,10,0.060606061,0.02020202,0.04040404,0,0.01010101,0.03030303,0.101010101,0.101010101,0.01010101,0.080808081,0.131313131,0.080808081,0.03030303,0.080808081,0.04040404,0.070707071,0.01010101,0,0,0.101010101,8,14,10,24,50,8,4.974628258
1426,0,1,0,790,791,1,0,0,0,0,1,1,0,0,0,5.795880017,0,0,1,1,40.61978876,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,10,10,10,6,6,5,4,1,3,8,14,6,9,10,11,1,4,7,5,6,0,3,11,0.05,0.05,0.041666667,0.033333333,0.008333333,0.025,0.066666667,0.116666667,0.05,0.075,0.083333333,0.091666667,0.008333333,0.033333333,0.058333333,0.041666667,0.05,0,0.025,0.091666667,7,13,17,30,51,11,9.302352715,61,36,43,17,11,26,69,66,9,46,91,77,16,24,29,44,35,4,21,65,0.07721519,0.04556962,0.05443038,0.021518987,0.013924051,0.032911392,0.087341772,0.083544304,0.011392405,0.058227848,0.115189873,0.097468354,0.020253165,0.030379747,0.036708861,0.055696203,0.044303797,0.005063291,0.026582278,0.082278481,49,112,113,225,345,79,7.474861717
1427,0,0,0,157,791,0,0,0,0,0,1,1,0,0,0,5.795880017,0,0,1,1,40.61978876,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4040,4,5,4,5,9,5,9,6,3,1,9,9,4,4,12,13,3,4,2,5,7,5,3,7,0.075,0.041666667,0.075,0.05,0.025,0.008333333,0.075,0.075,0.033333333,0.033333333,0.1,0.108333333,0.025,0.033333333,0.016666667,0.041666667,0.058333333,0.041666667,0.025,0.058333333,12,18,18,36,44,12,7.075113106,12,6,12,7,4,1,11,16,6,5,14,16,4,5,4,5,9,5,6,9,0.076433121,0.038216561,0.076433121,0.044585987,0.025477707,0.006369427,0.070063694,0.101910828,0.038216561,0.031847134,0.089171975,0.101910828,0.025477707,0.031847134,0.025477707,0.031847134,0.057324841,0.031847134,0.038216561,0.057324841,16,23,22,45,60,14,6.587605095
1428,0,0,0,197,791,0,0,0,0,0,1,1,0,0,0,5.795880017,0,0,1,1,40.61978876,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9286,-7,-2,7,2,5,1,4,3,3,4,9,7,0,8,13,5,5,13,3,8,6,5,9,9,0.041666667,0.008333333,0.033333333,0.025,0.025,0.033333333,0.075,0.058333333,0,0.066666667,0.108333333,0.041666667,0.041666667,0.108333333,0.025,0.066666667,0.05,0.041666667,0.075,0.075,27,13,6,19,47,14,4.28113575,8,5,5,7,5,5,10,15,2,15,22,6,8,21,6,10,11,7,14,15,0.040609137,0.025380711,0.025380711,0.035532995,0.025380711,0.025380711,0.050761421,0.076142132,0.010152284,0.076142132,0.111675127,0.030456853,0.040609137,0.106598985,0.030456853,0.050761421,0.055837563,0.035532995,0.07106599,0.076142132,42,15,11,26,83,21,5.103993797
1429,0,1,0,589,468,0,0,0,0,0,1,1,0,0,0,6.397940009,0,0,1,1,39.95860731,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,15,6,15,20,3,2,3,1,2,11,8,5,4,12,11,1,5,7,7,6,1,1,10,0.166666667,0.025,0.016666667,0.025,0.008333333,0.016666667,0.091666667,0.066666667,0.041666667,0.033333333,0.1,0.091666667,0.008333333,0.041666667,0.058333333,0.058333333,0.05,0.008333333,0.008333333,0.083333333,7,13,14,27,55,13,8.113878059,57,26,26,13,9,21,36,47,14,30,72,37,14,18,32,44,32,7,16,38,0.096774194,0.044142615,0.044142615,0.022071307,0.015280136,0.03565365,0.061120543,0.079796265,0.0237691,0.050933786,0.122241087,0.062818336,0.0237691,0.030560272,0.054329372,0.074702886,0.054329372,0.01188455,0.027164686,0.064516129,41,62,63,125,258,76,7.60291996
1430,0,0,0,359,468,0,0,0,0,0,1,1,0,0,0,6.397940009,0,0,1,1,39.95860731,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1327,9,11,9,11,6,9,5,5,1,7,11,10,2,4,16,14,0,8,4,7,3,0,3,5,0.05,0.075,0.041666667,0.041666667,0.008333333,0.058333333,0.091666667,0.083333333,0.016666667,0.033333333,0.133333333,0.116666667,0,0.066666667,0.033333333,0.058333333,0.025,0,0.025,0.041666667,11,16,23,39,41,10,9.638748741,24,23,21,12,4,14,26,28,9,20,59,26,6,12,13,27,13,1,5,16,0.066852368,0.064066852,0.058495822,0.033426184,0.011142061,0.038997214,0.072423398,0.077994429,0.025069638,0.055710306,0.164345404,0.072423398,0.016713092,0.033426184,0.036211699,0.075208914,0.036211699,0.002785515,0.013927577,0.044568245,18,47,49,96,153,40,8.233724785
1431,0,0,0,487,468,0,0,0,0,0,1,1,0,0,0,6.397940009,0,0,1,1,39.95860731,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5426,18,43,18,43,9,8,2,2,0,1,2,12,4,9,14,10,4,11,3,8,3,6,4,8,0.075,0.066666667,0.016666667,0.016666667,0,0.008333333,0.016666667,0.1,0.033333333,0.075,0.116666667,0.083333333,0.033333333,0.091666667,0.025,0.066666667,0.025,0.05,0.033333333,0.066666667,21,4,18,22,56,11,10.8949152,34,44,17,11,5,10,23,35,9,34,54,30,10,28,24,36,21,13,23,26,0.069815195,0.090349076,0.034907598,0.022587269,0.01026694,0.020533881,0.047227926,0.071868583,0.018480493,0.069815195,0.110882957,0.061601643,0.020533881,0.057494867,0.049281314,0.073921971,0.04312115,0.026694045,0.047227926,0.05338809,64,40,74,114,193,57,10.04689808
1432,0,0,0,313,811,0,0,0,0,0,1,1,0,0,0,5.552841969,0,0,1,1,40.02227639,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5075,0,-10,0,10,8,0,4,6,0,2,5,5,0,14,12,9,7,6,4,14,4,1,3,16,0.066666667,0,0.033333333,0.05,0,0.016666667,0.041666667,0.041666667,0,0.116666667,0.1,0.075,0.058333333,0.05,0.033333333,0.116666667,0.033333333,0.008333333,0.025,0.133333333,10,9,9,18,62,18,6.394238853,13,15,13,13,2,8,32,10,3,34,32,17,14,14,9,21,20,3,10,30,0.041533546,0.047923323,0.041533546,0.041533546,0.006389776,0.025559105,0.102236422,0.031948882,0.009584665,0.108626198,0.102236422,0.054313099,0.044728435,0.044728435,0.028753994,0.067092652,0.063897764,0.009584665,0.031948882,0.095846645,27,45,32,77,133,41,4.888687706
1433,0,0,0,327,811,0,0,0,0,0,1,1,0,0,0,5.552841969,0,0,1,1,40.02227639,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,-5,-3,5,3,18,6,7,2,0,2,12,11,1,11,2,7,11,3,3,7,1,1,7,8,0.15,0.05,0.058333333,0.016666667,0,0.016666667,0.1,0.091666667,0.008333333,0.091666667,0.016666667,0.058333333,0.091666667,0.025,0.025,0.058333333,0.008333333,0.008333333,0.058333333,0.066666667,11,19,13,32,61,8,4.770178413,35,20,21,4,4,9,27,29,6,23,19,19,23,9,12,22,8,1,18,18,0.107033639,0.06116208,0.064220183,0.012232416,0.012232416,0.027522936,0.082568807,0.088685015,0.018348624,0.070336391,0.058103976,0.058103976,0.070336391,0.027522936,0.036697248,0.067278287,0.024464832,0.003058104,0.055045872,0.055045872,28,48,39,87,147,30,5.338170433
1434,0,0,0,92,811,0,0,0,0,0,1,1,0,0,0,5.552841969,0,0,1,1,40.02227639,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.525000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.525000191
1435,0,0,0,262,811,0,0,0,0,0,1,1,0,0,0,5.552841969,0,0,1,1,40.02227639,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5477,3,-4,3,4,12,2,6,3,1,4,10,11,6,8,8,11,4,2,4,4,5,1,6,12,0.1,0.016666667,0.05,0.025,0.008333333,0.033333333,0.083333333,0.091666667,0.05,0.066666667,0.066666667,0.091666667,0.033333333,0.016666667,0.033333333,0.033333333,0.041666667,0.008333333,0.05,0.1,9,16,13,29,55,9,6.031549263,27,6,18,7,2,7,24,18,10,17,19,22,10,7,7,10,17,2,9,23,0.103053435,0.022900763,0.06870229,0.026717557,0.007633588,0.026717557,0.091603053,0.06870229,0.038167939,0.064885496,0.072519084,0.083969466,0.038167939,0.026717557,0.026717557,0.038167939,0.064885496,0.007633588,0.034351145,0.08778626,18,42,28,70,114,27,5.152875328
1436,0,0,0,326,280,0,0,0,0,0,1,1,0,0,0,5.568636236,0,0,1,1,40,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2336,0,-1,0,1,23,8,6,7,0,0,5,12,3,8,14,0,4,5,5,4,4,3,1,8,0.191666667,0.066666667,0.05,0.058333333,0,0,0.041666667,0.1,0.025,0.066666667,0.116666667,0,0.033333333,0.041666667,0.041666667,0.033333333,0.033333333,0.025,0.008333333,0.066666667,9,11,8,19,69,8,5.451564217,51,22,21,12,0,4,16,29,7,23,45,7,9,18,12,12,8,5,4,21,0.156441718,0.067484663,0.064417178,0.036809816,0,0.012269939,0.049079755,0.088957055,0.021472393,0.070552147,0.13803681,0.021472393,0.027607362,0.055214724,0.036809816,0.036809816,0.024539877,0.015337423,0.012269939,0.064417178,27,37,29,66,178,20,5.405410957
1437,0,0,0,371,280,0,0,0,0,0,1,1,0,0,0,5.568636236,0,0,1,1,40,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,104,4,-4,4,4,14,9,6,2,0,5,7,9,2,6,19,6,2,2,3,7,10,0,1,10,0.116666667,0.075,0.05,0.016666667,0,0.041666667,0.058333333,0.075,0.016666667,0.05,0.158333333,0.05,0.016666667,0.016666667,0.025,0.058333333,0.083333333,0,0.008333333,0.083333333,3,13,15,28,60,17,9.224281502,46,18,21,4,4,10,23,37,9,31,36,13,7,8,25,20,27,3,4,25,0.123989218,0.04851752,0.056603774,0.010781671,0.010781671,0.026954178,0.061994609,0.099730458,0.02425876,0.083557951,0.09703504,0.035040431,0.018867925,0.021563342,0.067385445,0.053908356,0.07277628,0.008086253,0.010781671,0.067385445,15,44,31,75,182,47,5.167085075
1438,0,0,0,143,280,0,0,0,0,0,1,1,0,0,0,5.568636236,0,0,1,1,40,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,-7,-6,7,6,17,4,11,3,0,2,12,6,4,5,19,8,0,5,3,4,7,0,3,7,0.141666667,0.033333333,0.091666667,0.025,0,0.016666667,0.1,0.05,0.033333333,0.041666667,0.158333333,0.066666667,0,0.041666667,0.025,0.033333333,0.058333333,0,0.025,0.058333333,8,23,12,35,54,11,4.627285194,20,5,12,3,0,3,13,7,4,7,20,10,1,7,3,7,9,0,3,9,0.13986014,0.034965035,0.083916084,0.020979021,0,0.020979021,0.090909091,0.048951049,0.027972028,0.048951049,0.13986014,0.06993007,0.006993007,0.048951049,0.020979021,0.048951049,0.062937063,0,0.020979021,0.062937063,10,25,15,40,64,16,4.765176582
1439,0,0,0,241,280,0,0,0,0,0,1,1,0,0,0,5.568636236,0,0,1,1,40,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6895,-5,-4,5,4,21,2,5,2,0,3,5,6,2,7,18,1,1,7,8,6,8,5,3,10,0.175,0.016666667,0.041666667,0.016666667,0,0.025,0.041666667,0.05,0.016666667,0.058333333,0.15,0.008333333,0.008333333,0.058333333,0.066666667,0.05,0.066666667,0.041666667,0.025,0.083333333,15,10,3,13,63,14,4.272041512,46,6,6,7,0,4,14,19,8,14,35,2,3,12,14,8,14,6,7,16,0.190871369,0.024896266,0.024896266,0.029045643,0,0.01659751,0.058091286,0.078838174,0.033195021,0.058091286,0.145228216,0.008298755,0.012448133,0.049792531,0.058091286,0.033195021,0.058091286,0.024896266,0.029045643,0.066390041,25,20,8,28,133,22,4.881525993
1440,0,0,0,109,246,0,0,0,0,0,1,1,0,0,0,10.30980392,0,0,1,1,55.27572413,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,1,1,1,1,10,3,3,0,0,3,1,12,0,7,20,2,1,6,3,9,12,0,3,14,0.091743119,0.027522936,0.027522936,0,0,0.027522936,0.009174312,0.110091743,0,0.064220183,0.183486239,0.018348624,0.009174312,0.055045872,0.027522936,0.082568807,0.110091743,0,0.027522936,0.128440367,9,4,5,9,64,21,8.138440514,10,3,3,0,0,3,1,12,0,7,20,2,1,6,3,9,12,0,3,14,0.091743119,0.027522936,0.027522936,0,0,0.027522936,0.009174312,0.110091743,0,0.064220183,0.183486239,0.018348624,0.009174312,0.055045872,0.027522936,0.082568807,0.110091743,0,0.027522936,0.128440367,9,4,5,9,64,21,8.138440514
